Date,County,Temperature,Precipitation,Region
2018-12,Stanislaus County,49.4,2.03,Central
2018-12,Sutter County,48.8,2.53,North
2018-12,Tehama County,44.4,5.13,North
2018-12,Trinity County,39.2,5.68,North
2018-12,Tulare County,40.6,1.2,Central
2018-12,Tuolumne County,38,2.67,Central
2018-12,Ventura County,48.8,2.47,South
2018-12,Yolo County,48.6,2.43,North
2018-12,Yuba County,46.7,3.99,North
2019-01,Alameda County,50.8,3.73,North
2019-01,Alpine County,33.4,8.17,North
2019-01,Amador County,46.6,8.17,Central
2019-01,Butte County,48,12.01,North
2019-01,Calaveras County,47,7.7,Central
2019-01,Colusa County,48.4,6.09,North
2019-01,Contra Costa County,50.4,4.66,South
2019-01,Del Norte County,44.2,13.57,North
2019-01,El Dorado County,43.3,10.66,North
2019-01,Fresno County,43.7,4.01,Central
2019-01,Glenn County,47.6,7.86,North
2019-01,Humboldt County,46,12.3,North
2019-01,Imperial County,55.7,0.65,South
2019-01,Inyo County,44.2,1.64,Central
2019-01,Kern County,47.9,2.8,Central
2019-01,Kings County,50.3,1.66,Central
2019-01,Lake County,46.7,11.76,North
2019-01,Lassen County,33.9,4.32,North
2019-01,Los Angeles County,50.7,5.64,South
2019-01,Madera County,44.4,4.9,Central
2019-01,Marin County,51.8,7.95,North
2019-01,Mariposa County,43.6,6.52,Central
2019-01,Mendocino County,47.4,11.31,North
2019-01,Merced County,50.3,2.3,Central
2019-01,Modoc County,34.6,3.18,North
2019-01,Mono County,31.5,3.19,Central
2019-01,Monterey County,50.8,5.09,Central
2019-01,Napa County,49.8,8.69,North
2019-01,Nevada County,40.5,12.94,North
2019-01,Orange County,57,5.07,South
2019-01,Placer County,42.3,11.64,North
2019-01,Plumas County,35.6,11.38,North
2019-01,Riverside County,52.7,2.03,South
2019-01,Sacramento County,50.7,4.53,North
2019-01,San Benito County,48.7,3.51,Central
2019-01,San Bernardino County,49,1.87,South
2019-01,San Diego County,52.6,2.92,South
2019-01,San Francisco County,53.3,5.57,North
2019-01,San Joaquin County,51.4,2.73,Central
2019-01,San Luis Obispo County,50.9,5.58,Central
2019-01,San Mateo County,52.6,6.54,North
2019-01,Santa Barbara County,51.5,7.52,South
2019-01,Santa Clara County,49.9,5.45,North
2019-01,Santa Cruz County,52.3,8.87,North
2019-01,Shasta County,43.1,9.06,North
2019-01,Sierra County,35.7,12,North
2019-01,Siskiyou County,38.2,6.39,North
2019-01,Solano County,50.9,5.94,North
2019-01,Sonoma County,50.5,9.67,North
2019-01,Stanislaus County,50.4,2.89,Central
2019-01,Sutter County,49.9,5.22,North
2019-01,Tehama County,46.5,9.32,North
2019-01,Trinity County,41.6,11.37,North
2019-01,Tulare County,41.7,4.55,Central
2019-01,Tuolumne County,39.4,8.22,Central
2019-01,Ventura County,49.5,8.17,South
2019-01,Yolo County,50.1,6.44,North
2019-01,Yuba County,48.4,9.52,North
2019-02,Alameda County,46.2,6.83,North
2019-02,Alpine County,24.8,15.25,North
2019-02,Amador County,38.9,14.48,Central
2019-02,Butte County,42.5,19.53,North
2019-02,Calaveras County,40.2,14.16,Central
2019-02,Colusa County,44.4,11.1,North
2019-02,Contra Costa County,46.4,7.21,South
2019-02,Del Norte County,35.3,21.02,North
2019-02,El Dorado County,34.5,19.5,North
2019-02,Fresno County,38.2,7.15,Central
2019-02,Glenn County,42.8,14.32,North
2019-02,Humboldt County,39.9,22.52,North
2019-02,Imperial County,53.8,0.59,South
2019-02,Inyo County,39.6,2.2,Central
2019-02,Kern County,43.7,2.95,Central
2019-02,Kings County,48.6,2.21,Central
2019-02,Lake County,39,20.47,North
2019-02,Lassen County,27.1,6.4,North
2019-02,Los Angeles County,45,6.38,South
2019-02,Madera County,38.8,6.9,Central
2019-02,Marin County,46.5,15.07,North
2019-02,Mariposa County,36,11.35,Central
2019-02,Mendocino County,41.1,20.92,North
2019-02,Merced County,48,3.59,Central
2019-02,Modoc County,27.1,4.27,North
2019-02,Mono County,23.3,6.02,Central
2019-02,Monterey County,45.5,8.85,Central
2019-02,Napa County,44.8,14.41,North
2019-02,Nevada County,32.8,21.56,North
2019-02,Orange County,51.3,6.3,South
2019-02,Placer County,34.8,20.49,North
2019-02,Plumas County,28.4,17.35,North
2019-02,Riverside County,48.8,4.4,South
2019-02,Sacramento County,47.6,8.31,North
2019-02,San Benito County,42.8,6.75,Central
2019-02,San Bernardino County,45.3,2.9,South
2019-02,San Diego County,47.6,7.34,South
2019-02,San Francisco County,48.6,9.46,North
2019-02,San Joaquin County,48.4,5.05,Central
2019-02,San Luis Obispo County,45.2,6.38,Central
2019-02,San Mateo County,47.6,10.48,North
2019-02,Santa Barbara County,45.2,6.68,South
2019-02,Santa Clara County,44.2,9.47,North
2019-02,Santa Cruz County,47.2,12.83,North
2019-02,Shasta County,36,14.17,North
2019-02,Sierra County,27.6,19.94,North
2019-02,Siskiyou County,30.1,11.59,North
2019-02,Solano County,47.5,8.8,North
2019-02,Sonoma County,45,19.45,North
2019-02,Stanislaus County,47,4.82,Central
2019-02,Sutter County,47.5,9.07,North
2019-02,Tehama County,39.4,14.32,North
2019-02,Trinity County,34.7,20.41,North
2019-02,Tulare County,36.6,8.13,Central
2019-02,Tuolumne County,30.8,16.31,Central
2019-02,Ventura County,43.2,7.38,South
2019-02,Yolo County,46.6,10.76,North
2019-02,Yuba County,43.4,17.61,North
2019-03,Alameda County,51.9,4.11,North
2019-03,Alpine County,32.4,6.43,North
2019-03,Amador County,47.4,7.18,Central
2019-03,Butte County,50,9.06,North
2019-03,Calaveras County,47.8,7.91,Central
2019-03,Colusa County,51.3,4.62,North
2019-03,Contra Costa County,52.8,3.98,South
2019-03,Del Norte County,44.6,4.78,North
2019-03,El Dorado County,42.4,8.34,North
2019-03,Fresno County,45.7,3.95,Central
2019-03,Glenn County,49.6,6.48,North
2019-03,Humboldt County,47,7.79,North
2019-03,Imperial County,64.5,0.21,South
2019-03,Inyo County,49.4,2.37,Central
2019-03,Kern County,51.8,2.12,Central
2019-03,Kings County,55.9,1.37,Central
2019-03,Lake County,46.3,8.86,North
2019-03,Lassen County,35.9,2.9,North
2019-03,Los Angeles County,52.9,2.65,South
2019-03,Madera County,46.3,4.19,Central
2019-03,Marin County,51.5,7.21,North
2019-03,Mariposa County,44.4,6.03,Central
2019-03,Mendocino County,47.4,9.87,North
2019-03,Merced County,54.2,2.17,Central
2019-03,Modoc County,36.4,2.53,North
2019-03,Mono County,32.7,2.98,Central
2019-03,Monterey County,51.6,3.48,Central
2019-03,Napa County,51.4,6.18,North
2019-03,Nevada County,40.8,7.97,North
2019-03,Orange County,58,1.97,South
2019-03,Placer County,42.6,7.68,North
2019-03,Plumas County,36,7.02,North
2019-03,Riverside County,58.7,0.97,South
2019-03,Sacramento County,54.3,3.77,North
2019-03,San Benito County,49.6,2.4,Central
2019-03,San Bernardino County,55.6,1.17,South
2019-03,San Diego County,54.7,1.45,South
2019-03,San Francisco County,53.5,5.21,North
2019-03,San Joaquin County,54.8,2.9,Central
2019-03,San Luis Obispo County,51.4,3.55,Central
2019-03,San Mateo County,52.3,6.03,North
2019-03,Santa Barbara County,51.4,3.5,South
2019-03,Santa Clara County,50.6,5.81,North
2019-03,Santa Cruz County,52.3,7.73,North
2019-03,Shasta County,44,10.09,North
2019-03,Sierra County,36.1,7.11,North
2019-03,Siskiyou County,39,4.18,North
2019-03,Solano County,54.1,4.52,North
2019-03,Sonoma County,50.7,8.79,North
2019-03,Stanislaus County,53.7,3.01,Central
2019-03,Sutter County,54.2,3.94,North
2019-03,Tehama County,47.6,8.43,North
2019-03,Trinity County,42.7,8.91,North
2019-03,Tulare County,43.8,6.08,Central
2019-03,Tuolumne County,38.9,8.2,Central
2019-03,Ventura County,49.8,4.12,South
2019-03,Yolo County,53.4,4.84,North
2019-03,Yuba County,50.8,7.07,North
2019-04,Alameda County,59.3,0.47,North
2019-04,Alpine County,42,1.74,North
2019-04,Amador County,57,2.14,Central
2019-04,Butte County,60.3,2.64,North
2019-04,Calaveras County,57.3,1.83,Central
2019-04,Colusa County,62.4,0.43,North
2019-04,Contra Costa County,61,0.39,South
2019-04,Del Norte County,51,10.27,North
2019-04,El Dorado County,52.2,2.81,North
2019-04,Fresno County,55.5,0.63,Central
2019-04,Glenn County,60.4,0.49,North
2019-04,Humboldt County,53.5,4.03,North
2019-04,Imperial County,74,0.07,South
2019-04,Inyo County,60.7,0.17,Central
2019-04,Kern County,62,0.24,Central
2019-04,Kings County,65.3,0.29,Central
2019-04,Lake County,56.5,1.9,North
2019-04,Lassen County,46.5,2.15,North
2019-04,Los Angeles County,60.4,0.14,South
2019-04,Madera County,55.7,0.86,Central
2019-04,Marin County,56.9,1.13,North
2019-04,Mariposa County,54.1,1.18,Central
2019-04,Mendocino County,55.1,2.22,North
2019-04,Merced County,63.4,0.12,Central
2019-04,Modoc County,46,2.64,North
2019-04,Mono County,43.3,0.36,Central
2019-04,Monterey County,58.4,0.38,Central
2019-04,Napa County,60.1,0.96,North
2019-04,Nevada County,50.9,3.29,North
2019-04,Orange County,62.6,0.13,South
2019-04,Placer County,52.4,2.71,North
2019-04,Plumas County,46.6,2.79,North
2019-04,Riverside County,67.8,0.11,South
2019-04,Sacramento County,63.4,0.76,North
2019-04,San Benito County,58.4,0.37,Central
2019-04,San Bernardino County,66.4,0.18,South
2019-04,San Diego County,61.4,0.29,South
2019-04,San Francisco County,57.6,0.47,North
2019-04,San Joaquin County,63.6,0.59,Central
2019-04,San Luis Obispo County,59.2,0.17,Central
2019-04,San Mateo County,57.2,0.87,North
2019-04,Santa Barbara County,57.8,0.18,South
2019-04,Santa Clara County,58.4,0.74,North
2019-04,Santa Cruz County,57.8,0.87,North
2019-04,Shasta County,54.7,4.1,North
2019-04,Sierra County,45.6,3.19,North
2019-04,Siskiyou County,47.4,3.5,North
2019-04,Solano County,62.4,0.34,North
2019-04,Sonoma County,57.7,2.4,North
2019-04,Stanislaus County,62.8,0.35,Central
2019-04,Sutter County,64.5,0.57,North
2019-04,Tehama County,58.5,1.99,North
2019-04,Trinity County,51.8,5.2,North
2019-04,Tulare County,53.5,0.84,Central
2019-04,Tuolumne County,48.6,1.64,Central
2019-04,Ventura County,56.6,0.11,South
2019-04,Yolo County,63.1,0.45,North
2019-04,Yuba County,61,2.26,North
2019-05,Alameda County,58.8,2.25,North
2019-05,Alpine County,43.2,3.12,North
2019-05,Amador County,56.7,5.69,Central
2019-05,Butte County,61.2,5.13,North
2019-05,Calaveras County,57.2,5.4,Central
2019-05,Colusa County,63.5,2.57,North
2019-05,Contra Costa County,59.7,1.93,South
2019-05,Del Norte County,54.8,4.92,North
2019-05,El Dorado County,52.7,5.76,North
2019-05,Fresno County,54.7,3.52,Central
2019-05,Glenn County,61.4,2.79,North
2019-05,Humboldt County,55.9,4.57,North
2019-05,Imperial County,73.7,0.05,South
2019-05,Inyo County,60.6,1.12,Central
2019-05,Kern County,61.2,1.26,Central
2019-05,Kings County,65.3,1.36,Central
2019-05,Lake County,57.3,5.15,North
2019-05,Lassen County,49.6,3.1,North
2019-05,Los Angeles County,58.4,1.19,South
2019-05,Madera County,55.4,3.63,Central
2019-05,Marin County,54.9,3.56,North
2019-05,Mariposa County,53.8,4.72,Central
2019-05,Mendocino County,56.4,5.34,North
2019-05,Merced County,63.1,1.37,Central
2019-05,Modoc County,50.4,2.79,North
2019-05,Mono County,44.1,2.24,Central
2019-05,Monterey County,58.2,1.99,Central
2019-05,Napa County,60,3.48,North
2019-05,Nevada County,51.9,5.76,North
2019-05,Orange County,61,0.85,South
2019-05,Placer County,53.6,5.48,North
2019-05,Plumas County,48.7,4.94,North
2019-05,Riverside County,67.1,0.47,South
2019-05,Sacramento County,63.6,3.33,North
2019-05,San Benito County,57.7,1.44,Central
2019-05,San Bernardino County,65.8,0.52,South
2019-05,San Diego County,59.6,1.27,South
2019-05,San Francisco County,56.6,2.51,North
2019-05,San Joaquin County,63.5,2.15,Central
2019-05,San Luis Obispo County,58.3,1.47,Central
2019-05,San Mateo County,57.1,2.96,North
2019-05,Santa Barbara County,56.6,1.59,South
2019-05,Santa Clara County,57.8,2.77,North
2019-05,Santa Cruz County,57.7,3.52,North
2019-05,Shasta County,57.6,5.23,North
2019-05,Sierra County,47.5,5.11,North
2019-05,Siskiyou County,52.2,3.27,North
2019-05,Solano County,62,2.39,North
2019-05,Sonoma County,56.7,4.67,North
2019-05,Stanislaus County,62.4,1.89,Central
2019-05,Sutter County,65.6,3.07,North
2019-05,Tehama County,60,4.37,North
2019-05,Trinity County,55.1,4.29,North
2019-05,Tulare County,52.7,3.31,Central
2019-05,Tuolumne County,48.2,5.66,Central
2019-05,Ventura County,55,1.86,South
2019-05,Yolo County,63.6,3.1,North
2019-05,Yuba County,61.9,4.51,North
2019-06,Alameda County,69,0,North
2019-06,Alpine County,54.3,0.55,North
2019-06,Amador County,70.9,0.08,Central
2019-06,Butte County,74.2,0.12,North
2019-06,Calaveras County,71.1,0.04,Central
2019-06,Colusa County,76.2,0,North
2019-06,Contra Costa County,70.9,0,South
2019-06,Del Norte County,62.6,0.01,North
2019-06,El Dorado County,66.1,0.18,North
2019-06,Fresno County,69,0.08,Central
2019-06,Glenn County,74.7,0,North
2019-06,Humboldt County,62.8,0.01,North
2019-06,Imperial County,86.8,0,South
2019-06,Inyo County,76.5,0.04,Central
2019-06,Kern County,76.2,0.1,Central
2019-06,Kings County,78.9,0.09,Central
2019-06,Lake County,70.3,0.01,North
2019-06,Lassen County,59.8,0.46,North
2019-06,Los Angeles County,70.3,0.03,South
2019-06,Madera County,69.4,0.12,Central
2019-06,Marin County,62.2,0.01,North
2019-06,Mariposa County,68,0.17,Central
2019-06,Mendocino County,66,0.02,North
2019-06,Merced County,75.3,0,Central
2019-06,Modoc County,59.7,0.18,North
2019-06,Mono County,56.5,0.23,Central
2019-06,Monterey County,67.6,0.03,Central
2019-06,Napa County,71.3,0,North
2019-06,Nevada County,65,0.46,North
2019-06,Orange County,67.8,0.02,South
2019-06,Placer County,66.3,0.23,North
2019-06,Plumas County,60.3,0.5,North
2019-06,Riverside County,80.6,0,South
2019-06,Sacramento County,75.4,0.01,North
2019-06,San Benito County,69.8,0.03,Central
2019-06,San Bernardino County,81.7,0.01,South
2019-06,San Diego County,70.3,0.06,South
2019-06,San Francisco County,63,0,North
2019-06,San Joaquin County,75.4,0,Central
2019-06,San Luis Obispo County,68.8,0.01,Central
2019-06,San Mateo County,63.9,0.03,North
2019-06,Santa Barbara County,65.3,0.01,South
2019-06,Santa Clara County,68,0.02,North
2019-06,Santa Cruz County,64.1,0.05,North
2019-06,Shasta County,69.6,0.16,North
2019-06,Sierra County,59.5,0.54,North
2019-06,Siskiyou County,61.4,0.13,North
2019-06,Solano County,72.7,0,North
2019-06,Sonoma County,65.5,0,North
2019-06,Stanislaus County,74.8,0,Central
2019-06,Sutter County,77.6,0.02,North
2019-06,Tehama County,73.4,0.05,North
2019-06,Trinity County,65,0.13,North
2019-06,Tulare County,67.5,0.14,Central
2019-06,Tuolumne County,61.9,0.28,Central
2019-06,Ventura County,64.9,0.04,South
2019-06,Yolo County,75.6,0,North
2019-06,Yuba County,74.9,0.21,North
2019-07,Alameda County,70.5,0,North
2019-07,Alpine County,60.7,0.55,North
2019-07,Amador County,74.7,0.03,Central
2019-07,Butte County,76.6,0,North
2019-07,Calaveras County,74.9,0.01,Central
2019-07,Colusa County,77.6,0,North
2019-07,Contra Costa County,71.8,0,South
2019-07,Del Norte County,64.4,0.02,North
2019-07,El Dorado County,70.6,0.03,North
2019-07,Fresno County,73.2,0.07,Central
2019-07,Glenn County,77.1,0,North
2019-07,Humboldt County,67.2,0.02,North
2019-07,Imperial County,92.8,0.04,South
2019-07,Inyo County,81.8,0.07,Central
2019-07,Kern County,80.3,0.01,Central
2019-07,Kings County,82,0,Central
2019-07,Lake County,73.1,0,North
2019-07,Lassen County,66.1,0.04,North
2019-07,Los Angeles County,75.8,0.01,South
2019-07,Madera County,73.4,0.09,Central
2019-07,Marin County,62,0,North
2019-07,Mariposa County,72.3,0.05,Central
2019-07,Mendocino County,68.3,0.01,North
2019-07,Merced County,78.4,0,Central
2019-07,Modoc County,66,0.02,North
2019-07,Mono County,63.2,0.57,Central
2019-07,Monterey County,70,0,Central
2019-07,Napa County,72.7,0.01,North
2019-07,Nevada County,69.1,0.04,North
2019-07,Orange County,73.2,0.02,South
2019-07,Placer County,70.4,0.03,North
2019-07,Plumas County,64.9,0.03,North
2019-07,Riverside County,86.8,0.25,South
2019-07,Sacramento County,77.5,0,North
2019-07,San Benito County,73.4,0.01,Central
2019-07,San Bernardino County,87.1,0.24,South
2019-07,San Diego County,76.2,0.15,South
2019-07,San Francisco County,62.6,0,North
2019-07,San Joaquin County,77.4,0,Central
2019-07,San Luis Obispo County,72.2,0,Central
2019-07,San Mateo County,64.3,0.01,North
2019-07,Santa Barbara County,68.6,0,South
2019-07,Santa Clara County,70.2,0.02,North
2019-07,Santa Cruz County,66.1,0.05,North
2019-07,Shasta County,73.5,0,North
2019-07,Sierra County,64.2,0.11,North
2019-07,Siskiyou County,66.5,0,North
2019-07,Solano County,73.5,0,North
2019-07,Sonoma County,67.2,0,North
2019-07,Stanislaus County,77.5,0,Central
2019-07,Sutter County,78.9,0,North
2019-07,Tehama County,76.2,0,North
2019-07,Trinity County,69.4,0.01,North
2019-07,Tulare County,71.6,0.06,Central
2019-07,Tuolumne County,66.6,0.23,Central
2019-07,Ventura County,70.3,0,South
2019-07,Yolo County,76.5,0,North
2019-07,Yuba County,77.3,0,North
2019-08,Alameda County,72.8,0,North
2019-08,Alpine County,62.5,0.03,North
2019-08,Amador County,75.8,0,Central
2019-08,Butte County,77.6,0.01,North
2019-08,Calaveras County,76,0,Central
2019-08,Colusa County,79,0.03,North
2019-08,Contra Costa County,74,0,South
2019-08,Del Norte County,67.3,0.93,North
2019-08,El Dorado County,72,0.01,North
2019-08,Fresno County,74,0,Central
2019-08,Glenn County,78.3,0.07,North
2019-08,Humboldt County,69.7,0.35,North
2019-08,Imperial County,94.2,0,South
2019-08,Inyo County,82.6,0.15,Central
2019-08,Kern County,80.7,0,Central
2019-08,Kings County,82.1,0,Central
2019-08,Lake County,74.8,0.26,North
2019-08,Lassen County,67.3,0.22,North
2019-08,Los Angeles County,76.7,0,South
2019-08,Madera County,74.1,0,Central
2019-08,Marin County,65.9,0,North
2019-08,Mariposa County,73.4,0,Central
2019-08,Mendocino County,71,0.35,North
2019-08,Merced County,79,0,Central
2019-08,Modoc County,67,0.36,North
2019-08,Mono County,64.5,0.03,Central
2019-08,Monterey County,72.1,0,Central
2019-08,Napa County,74.7,0,North
2019-08,Nevada County,70.4,0.02,North
2019-08,Orange County,74.3,0,South
2019-08,Placer County,71.7,0.01,North
2019-08,Plumas County,66.4,0.11,North
2019-08,Riverside County,87.8,0,South
2019-08,Sacramento County,78.8,0,North
2019-08,San Benito County,75,0,Central
2019-08,San Bernardino County,87.6,0.06,South
2019-08,San Diego County,77.7,0,South
2019-08,San Francisco County,66,0,North
2019-08,San Joaquin County,78.5,0,Central
2019-08,San Luis Obispo County,73.5,0,Central
